id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
a0fd3868-5b8e-4595-8c3c-0101d6293d88,School of Business and Innovation — Kochi Reference Campus 2771,Kochi,Kerala,deemed,,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02771,School of Business and Innovation — Kochi Reference Campus 2771,IN,102771,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3f531599-a754-425b-91d8-49b60256ca26,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 2772,Bhubaneswar,Odisha,autonomous,,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02772,Institute of Engineering and Applied Studies — Bhubaneswar Reference Campus 2772,IN,102772,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
8d5632d3-2cfa-4521-8780-913409dadbc6,College of Professional Education — Ludhiana Reference Campus 2773,Ludhiana,Punjab,government,,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02773,College of Professional Education — Ludhiana Reference Campus 2773,IN,102773,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ed653f65-a0b7-4d92-8ba3-584c0683dd4b,Academy of Digital and Design Studies — Gurugram Reference Campus 2774,Gurugram,Haryana,private,,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02774,Academy of Digital and Design Studies — Gurugram Reference Campus 2774,IN,102774,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
0fd33b1a-f90c-4e05-989e-038360242d38,Institute of Commerce and Economics — Patna Reference Campus 2775,Patna,Bihar,deemed,,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02775,Institute of Commerce and Economics — Patna Reference Campus 2775,IN,102775,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
97dfd438-7af5-4216-9e21-0d43c9a8379d,College of Health and Life Sciences — Guwahati Reference Campus 2776,Guwahati,Assam,autonomous,,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02776,College of Health and Life Sciences — Guwahati Reference Campus 2776,IN,102776,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
fab75f50-6d4b-4585-bd43-3bcd251f1b8e,Institute of Technology and Management — Ranchi Reference Campus 2777,Ranchi,Jharkhand,government,,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02777,Institute of Technology and Management — Ranchi Reference Campus 2777,IN,102777,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3ae430b6-d9f1-44f6-b0db-a4848266027e,College of Arts and Sciences — Raipur Reference Campus 2778,Raipur,Chhattisgarh,private,,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02778,College of Arts and Sciences — Raipur Reference Campus 2778,IN,102778,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9341d1cf-c53d-40a5-b7ed-cfeda28a87ed,School of Business and Innovation — Dehradun Reference Campus 2779,Dehradun,Uttarakhand,deemed,,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02779,School of Business and Innovation — Dehradun Reference Campus 2779,IN,102779,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d49000d0-c945-4b93-b8d1-557b7277523e,Institute of Engineering and Applied Studies — Shimla Reference Campus 2780,Shimla,Himachal Pradesh,autonomous,,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02780,Institute of Engineering and Applied Studies — Shimla Reference Campus 2780,IN,102780,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4778cf06-9f12-4532-b282-923053f6eed9,College of Professional Education — Mumbai Reference Campus 2781,Mumbai,Maharashtra,government,,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02781,College of Professional Education — Mumbai Reference Campus 2781,IN,102781,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
96bf5f02-9c37-4623-b0b2-dbe3e849c718,Academy of Digital and Design Studies — Bengaluru Reference Campus 2782,Bengaluru,Karnataka,private,,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02782,Academy of Digital and Design Studies — Bengaluru Reference Campus 2782,IN,102782,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9f13b936-f5a0-4665-8ca3-bb969804b1fe,Institute of Commerce and Economics — Chennai Reference Campus 2783,Chennai,Tamil Nadu,deemed,,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02783,Institute of Commerce and Economics — Chennai Reference Campus 2783,IN,102783,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
aacd4da0-733b-4d41-b5c4-e76df0840ce6,College of Health and Life Sciences — Lucknow Reference Campus 2784,Lucknow,Uttar Pradesh,autonomous,,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02784,College of Health and Life Sciences — Lucknow Reference Campus 2784,IN,102784,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
48429eeb-0e68-4b67-ac37-9b70d71264a0,Institute of Technology and Management — Ahmedabad Reference Campus 2785,Ahmedabad,Gujarat,government,,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02785,Institute of Technology and Management — Ahmedabad Reference Campus 2785,IN,102785,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
3d9cfbfe-cc43-441d-8149-31d4266c9d93,College of Arts and Sciences — Jaipur Reference Campus 2786,Jaipur,Rajasthan,private,,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02786,College of Arts and Sciences — Jaipur Reference Campus 2786,IN,102786,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f2714826-e0fc-4718-a3b6-4db280dd78ba,School of Business and Innovation — Kolkata Reference Campus 2787,Kolkata,West Bengal,deemed,,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02787,School of Business and Innovation — Kolkata Reference Campus 2787,IN,102787,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
c879a6ab-4243-4da7-8c55-7847303a9536,Institute of Engineering and Applied Studies — Bhopal Reference Campus 2788,Bhopal,Madhya Pradesh,autonomous,,170000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02788,Institute of Engineering and Applied Studies — Bhopal Reference Campus 2788,IN,102788,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
e0a6ef0f-6ce8-4ea6-82d9-5ebcb69c8cb2,College of Professional Education — Hyderabad Reference Campus 2789,Hyderabad,Telangana,government,,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02789,College of Professional Education — Hyderabad Reference Campus 2789,IN,102789,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
129f955d-7e01-4c31-86d5-33aaa936ca9a,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 2790,Visakhapatnam,Andhra Pradesh,private,,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02790,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 2790,IN,102790,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
83c8f2a4-b2e6-4582-8848-34786ef7353b,Institute of Commerce and Economics — Kochi Reference Campus 2791,Kochi,Kerala,deemed,,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02791,Institute of Commerce and Economics — Kochi Reference Campus 2791,IN,102791,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
10228b12-2bb4-43ad-83e6-6ccb5957e4be,College of Health and Life Sciences — Bhubaneswar Reference Campus 2792,Bhubaneswar,Odisha,autonomous,,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-02792,College of Health and Life Sciences — Bhubaneswar Reference Campus 2792,IN,102792,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
