id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
3b55f8b2-c085-47e9-99d9-a31835a7c0fe,Bachelor of Commerce (Product Development),B.COMM-09,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with product development applications.,180000,"{commerce,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-207,Bachelor of Commerce (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9065c876-18c1-4d1a-84e2-c8d3902d316b,Bachelor of Commerce (Entrepreneurship),B.COMM-10,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with entrepreneurship applications.,480000,"{commerce,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-208,Bachelor of Commerce (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3d87fb30-4fb4-4ee7-9eec-c194d8a0334b,Bachelor of Commerce (International Studies),B.COMM-11,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with international studies applications.,330000,"{commerce,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-209,Bachelor of Commerce (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8aa25d0b-f26e-499b-9ae2-5c390f44ef2c,Bachelor of Commerce (Human-Centred Practice),B.COMM-12,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with human-centred practice applications.,180000,"{commerce,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-210,Bachelor of Commerce (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d04d8c06-d06d-4971-ac50-1048a64df8fc,Bachelor of Commerce (Financial Applications),B.COMM-13,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with financial applications applications.,480000,"{commerce,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-211,Bachelor of Commerce (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
b0b7fa52-48e0-4c48-b607-3a6aac700407,Bachelor of Commerce (Healthcare Applications),B.COMM-14,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with healthcare applications applications.,330000,"{commerce,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-212,Bachelor of Commerce (Healthcare Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c1747dd9-f0b1-466d-ab68-f66f943749d3,Bachelor of Commerce (Education Applications),B.COMM-15,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with education applications applications.,180000,"{commerce,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-213,Bachelor of Commerce (Education Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
68766d30-9f79-47d5-973d-7a98b21c7cdd,Bachelor of Commerce (Public Sector Applications),B.COMM-16,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with public sector applications applications.,480000,"{commerce,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-214,Bachelor of Commerce (Public Sector Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5426c8af-4981-4362-ae05-4f2afe6bd088,Bachelor of Commerce (Industrial Practice),B.COMM-17,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with industrial practice applications.,330000,"{commerce,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-215,Bachelor of Commerce (Industrial Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3a6ed7cd-eda6-419e-b3e9-1d4017fbda78,Bachelor of Commerce (Strategic Management),B.COMM-18,undergrad,3,Commerce,Undergraduate pathway combining core Commerce foundations with strategic management applications.,180000,"{commerce,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-216,Bachelor of Commerce (Strategic Management),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
8987978d-0c53-40b0-893e-b26f13aa5afa,Bachelor of Economics (General),B.ECON-01,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with general applications.,505000,"{economics,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-217,Bachelor of Economics (General),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,110000.00,755000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3c6365f5-7809-49a1-88fa-5a18736056f6,Bachelor of Economics (Applied Studies),B.ECON-02,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with applied studies applications.,380000,"{economics,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-218,Bachelor of Economics (Applied Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,130000.00,510000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
74443607-8e33-4604-b18f-21cec130f693,Bachelor of Economics (Advanced Systems),B.ECON-03,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with advanced systems applications.,255000,"{economics,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-219,Bachelor of Economics (Advanced Systems),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,150000.00,965000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
39d750f2-7d01-4b12-a2f2-00d5edc57257,Bachelor of Economics (Analytics),B.ECON-04,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with analytics applications.,580000,"{economics,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-220,Bachelor of Economics (Analytics),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,170000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c6d05034-3c72-4692-b193-f940789023d8,Bachelor of Economics (Digital Innovation),B.ECON-05,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with digital innovation applications.,455000,"{economics,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-221,Bachelor of Economics (Digital Innovation),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,190000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
ae30e506-0f6c-42a6-be22-e6ebc389993e,Bachelor of Economics (Sustainable Practice),B.ECON-06,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with sustainable practice applications.,330000,"{economics,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-222,Bachelor of Economics (Sustainable Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,210000.00,930000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
7c3857f9-7ae2-4913-8116-9c10c47314df,Bachelor of Economics (Research),B.ECON-07,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with research applications.,205000,"{economics,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-223,Bachelor of Economics (Research),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,230000.00,685000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
6e53c403-7c53-4400-ac3a-88f5e74c7cfc,Bachelor of Economics (Operations),B.ECON-08,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with operations applications.,530000,"{economics,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-224,Bachelor of Economics (Operations),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d29eadc2-9b63-4b13-8060-58d540819005,Bachelor of Economics (Product Development),B.ECON-09,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with product development applications.,405000,"{economics,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-225,Bachelor of Economics (Product Development),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,270000.00,895000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
77d4880d-1b1b-4c97-b00e-e8e5a146d541,Bachelor of Economics (Entrepreneurship),B.ECON-10,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with entrepreneurship applications.,280000,"{economics,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-226,Bachelor of Economics (Entrepreneurship),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,290000.00,650000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
a9d40f1f-04c8-43d0-a9d8-22bc96832634,Bachelor of Economics (International Studies),B.ECON-11,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with international studies applications.,605000,"{economics,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-227,Bachelor of Economics (International Studies),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,310000.00,405000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
2bf864aa-254e-4464-8a5d-2d2441344828,Bachelor of Economics (Human-Centred Practice),B.ECON-12,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with human-centred practice applications.,480000,"{economics,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-228,Bachelor of Economics (Human-Centred Practice),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d1a9871e-b3f9-4449-b01b-74baafbaf483,Bachelor of Economics (Financial Applications),B.ECON-13,undergrad,3,Economics,Undergraduate pathway combining core Economics foundations with financial applications applications.,355000,"{economics,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-229,Bachelor of Economics (Financial Applications),Class 12 or equivalent from a recognised board. Institution-specific merit or entrance requirements may apply.,110000.00,615000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
