id,title,emoji,description,salary_entry,salary_mid,demand_index,ai_risk,required_education,alternatives,tags,created_at,updated_at,salary_senior,category,skills_required,degrees_accepted,certifications,future_demand,growth_rate,top_companies,remote_opportunities,career_code,canonical_name,day_to_day_summary,personality_fit,source_system,source_reference,data_version,last_reviewed_at,is_published
9197b43c-b7ee-49d0-ae95-0a788f661bdc,Oceanographer,🔬,Studies oceans and their phenomena.,5,16,58,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",Low,3,"{ISRO,CSIR,TIFR,IISc}",None,oceanographer,Oceanographer,Studies oceans and their phenomena.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b82ddc64-f228-4d43-9d92-6ea892af4ca7,Office Manager,💼,Runs office operations.,4,8,42,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,25,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,12,"{McKinsey,Bain,Deloitte,TCS}",High,office-manager,Office Manager,Runs office operations.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a59dbb2b-61f2-4c85-9991-c012dba7d258,Oncologist,🩺,Treats cancer patients.,8,17,83,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,46,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,22,"{AIIMS,Apollo,Fortis,Max}",Medium,oncologist,Oncologist,Treats cancer patients.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
6ecdf780-7a48-47d5-a6d7-baeaaae24c85,Online Course Creator,📚,Creates and sells online courses.,5,15,85,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Medium,23,"{Vedantu,BYJU's,Unacademy,Schools}",Low,online-course-creator,Online Course Creator,Creates and sells online courses.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
fe8163c0-5131-49fa-8b47-bfe972e85ecd,Online Tutor,📚,Provides one-on-one tutoring online.,4,14,94,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",Medium,24,"{Unacademy,Vedantu,Schools,BYJU's}",Medium,online-tutor,Online Tutor,Provides one-on-one tutoring online.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c4ab606a-47a4-4093-9f8a-a1b1cb04c68d,Open Data Specialist,🚀,Promotes open data programs.,3,7,78,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,16,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",Very High,11,"{Tata,DeepMind,OpenAI,""Reliance Jio""}",Medium,open-data-specialist,Open Data Specialist,Promotes open data programs.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
e3197fff-8c6a-4b16-a1b8-b6b29595f132,Open Source Maintainer,💻,Maintains open source projects.,7,19,84,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,6,"{TCS,Google,Infosys,Amazon}",Medium,open-source-maintainer,Open Source Maintainer,Maintains open source projects.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
06cd32d3-6c2c-4313-a4f6-b6f8e5a6e96f,Opera Singer,🎬,Performs operatic music.,4,9,55,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,37,media,"{Storytelling,Creativity,Editing,Communication,Production}","{""BA Journalism"",BMM,BFA,""Diploma in Film""}","{""Adobe Premiere Cert"",""Avid Cert"",""Camera Cert""}",High,10,"{Netflix,NDTV,Disney,""Times Group""}",Low,opera-singer,Opera Singer,Performs operatic music.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ed012f80-095f-4c95-a565-131b75f68ad3,Operational Risk Analyst,💰,Manages operational risk programs.,6,17,52,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Medium,6,"{ICICI,""JP Morgan"",HDFC,SBI}",Medium,operational-risk-analyst,Operational Risk Analyst,Manages operational risk programs.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3de1d07c-271b-4b2f-9e9c-f234fa07a2b6,Operations Manager,💼,Runs day-to-day operations of a business unit.,5,13,53,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,5,"{BCG,Bain,McKinsey,Deloitte}",High,operations-manager,Operations Manager,Runs day-to-day operations of a business unit.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f07cafa9-a962-4d62-bea1-4e9edb233e9e,Options Trader,💰,Trades options contracts.,6,12,80,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Very High,2,"{""JP Morgan"",""Goldman Sachs"",ICICI,HDFC}",High,options-trader,Options Trader,Trades options contracts.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
90c10ebd-4e6f-4a85-a6f3-67f25c429eb5,Optometrist,🩺,Provides eye care and prescribes lenses.,5,14,87,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Low,13,"{Apollo,AIIMS,Manipal,Max}",Medium,optometrist,Optometrist,Provides eye care and prescribes lenses.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ae60aad3-692b-47d5-8534-9674ad0ae32b,Oracle Developer,💻,Develops on Oracle database stack.,5,10,50,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,28,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,14,"{Amazon,Infosys,Microsoft,Razorpay}",None,oracle-developer,Oracle Developer,Develops on Oracle database stack.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5626970f-15f8-4775-854b-28a47bf92ff6,Orthodontist,🩺,Aligns teeth and jaws.,7,17,82,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,11,"{Manipal,Max,AIIMS,Fortis}",Low,orthodontist,Orthodontist,Aligns teeth and jaws.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
13172c0d-1308-487e-928c-ad2c6f43a813,Orthopedic Surgeon,🩺,Treats bone and joint conditions.,7,16,77,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,44,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,16,"{Apollo,Max,Fortis,AIIMS}",None,orthopedic-surgeon,Orthopedic Surgeon,Treats bone and joint conditions.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
7b8df0bb-0826-4afb-9466-cf65d1bf8b85,Orthotist,🩺,Fits braces and supports.,3,10,47,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,10,"{Manipal,Apollo,Fortis,AIIMS}",Medium,orthotist,Orthotist,Fits braces and supports.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
670a753d-c51f-4a89-8d07-0701f6f8f7bb,Outdoor Educator,📚,Teaches outdoor skills.,4,16,84,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,17,"{BYJU's,Schools,Vedantu,Unacademy}",None,outdoor-educator,Outdoor Educator,Teaches outdoor skills.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
cce14525-a4d2-4997-9221-f4aa695d32b9,Packaging Engineer,⚙️,Designs product packaging systems.,3,12,65,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Medium,6,"{BHEL,Tata,Siemens,Reliance}",Low,packaging-engineer,Packaging Engineer,Designs product packaging systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a7bb9254-a511-46df-9d6c-e22b5b1c7c14,Painter,🔧,Paints buildings and interiors.,8,13,70,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,39,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",Low,9,"{""Local Firms"",Industry,Contractor,""Self Employed""}",Low,painter,Painter,Paints buildings and interiors.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
eeb1948b-6ab8-4650-8b67-8e24dc1deec0,Painter (Fine Art),🎨,Creates fine art paintings.,5,12,44,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,design,"{Figma,""Visual Design"",Typography,""User Research"",Prototyping}","{B.Des,B.F.A,""Diploma in Design"",B.Arch}","{""Figma Cert"",""Adobe Cert"",""NID Workshop""}",Very High,23,"{Razorpay,Frog,IDEO,Swiggy}",Medium,painter-fine-art,Painter (Fine Art),Creates fine art paintings.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3fea1060-8808-4998-9720-02ef39f33fb6,Paleontologist,🔬,Studies fossils and prehistoric life.,5,14,94,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",High,15,"{DRDO,TIFR,CSIR,IISc}",None,paleontologist,Paleontologist,Studies fossils and prehistoric life.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5e9439eb-300c-4cb7-9f24-770c16c38c56,Paralegal,⚖️,Supports lawyers with legal research and documents.,5,17,70,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,law,"{""Legal Research"",Writing,Negotiation,""Public Speaking"",Ethics}","{LLB,LLM,""BA LLB"",""Integrated Law""}","{""Bar Exam"",CS,""Specialty Cert""}",Low,15,"{Khaitan,Trilegal,""Cyril Amarchand"",AZB}",Medium,paralegal,Paralegal,Supports lawyers with legal research and documents.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
82e6adf0-b228-4774-a806-93ea093327b1,Paramedic,🩺,Provides emergency medical response.,8,12,61,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,40,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,5,"{AIIMS,Max,Fortis,Manipal}",None,paramedic,Paramedic,Provides emergency medical response.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3ea7d516-02b4-4615-bc91-7d2c1914aa95,Paramedic Officer,🏛️,Provides emergency medical service.,3,8,93,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,23,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Low,10,"{NGOs,GoI,Police,""State Govt""}",None,paramedic-officer,Paramedic Officer,Provides emergency medical service.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
09d46afc-22ad-418b-bb45-61f1e764880c,Park Ranger,🏛️,Protects parks and educates visitors.,4,12,66,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,23,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Low,3,"{Police,NGOs,""Indian Army"",""State Govt""}",Low,park-ranger,Park Ranger,Protects parks and educates visitors.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ae6c82f9-2dc0-4d72-b1ff-f1e1f6ada59e,Partnerships Manager,💼,Builds strategic partnerships.,5,13,67,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,25,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Low,14,"{TCS,McKinsey,Bain,BCG}",Low,partnerships-manager,Partnerships Manager,Builds strategic partnerships.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
16f95c52-b2da-4c87-ae4a-01b1bac9f211,Pastry Chef,🏨,Specializes in baked goods and desserts.,6,14,63,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Medium,16,"{Taj,Hyatt,Oberoi,Marriott}",Medium,pastry-chef,Pastry Chef,Specializes in baked goods and desserts.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
750d4977-39f6-42eb-ae03-f00e1a18fcc0,Patient Advocate,🩺,Supports patients through care.,4,10,82,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,18,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Low,18,"{AIIMS,Manipal,Fortis,Max}",Medium,patient-advocate,Patient Advocate,Supports patients through care.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
43c64926-37f2-475a-adf5-1ca891bcdd63,Pediatrician,🩺,Provides medical care to children.,7,12,56,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,13,"{AIIMS,Fortis,Apollo,Manipal}",Low,pediatrician,Pediatrician,Provides medical care to children.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
415da3b7-8d4d-4b0f-acfb-c3a0889bdca4,Penetration Tester,💻,Ethically hacks systems to expose security weaknesses.,2,8,45,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,18,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",High,5,"{Amazon,Microsoft,Razorpay,Google}",None,penetration-tester,Penetration Tester,Ethically hacks systems to expose security weaknesses.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c6719575-0212-4be8-97af-d4c2ce68cac4,Pension Fund Manager,💰,Manages retirement fund investments.,6,14,50,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,39,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Medium,25,"{""JP Morgan"",""Goldman Sachs"",SBI,ICICI}",Medium,pension-fund-manager,Pension Fund Manager,Manages retirement fund investments.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
